County,Precinct,Race,Candidate,Party,Votes,VTD
BARTON,Comanche Township,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,152,70
BARTON,Eureka Township,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,4,80
BARTON,Eureka Township,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,37,80
BARTON,Fairview Township,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,5,90
BARTON,Fairview Township,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,24,90
BARTON,Grant Township,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,2,100
BARTON,Grant Township,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,21,100
BARTON,Great Bend City Ward 1 Precinct 1,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,80,00011A
BARTON,Great Bend City Ward 1 Precinct 1,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,174,00011A
BARTON,Great Bend City Ward 1 Precinct 1 Courthouse,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,00011B
BARTON,Great Bend City Ward 1 Precinct 1 Courthouse,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,00011B
BARTON,Great Bend City Ward 1 Precinct 2,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,86,120
BARTON,Great Bend City Ward 1 Precinct 2,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,313,120
BARTON,Great Bend City Ward 1 Precinct 3,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,71,130
BARTON,Great Bend City Ward 1 Precinct 3,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,245,130
BARTON,Great Bend City Ward 2 Precinct 1,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,103,140
BARTON,Great Bend City Ward 2 Precinct 1,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,428,140
BARTON,Great Bend City Ward 2 Precinct 2,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,101,150
BARTON,Great Bend City Ward 2 Precinct 2,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,408,150
BARTON,Great Bend City Ward 2 Precinct 3,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,86,160
BARTON,Great Bend City Ward 2 Precinct 3,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,540,160
BARTON,Great Bend City Ward 3 Precinct 1,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,78,170
BARTON,Great Bend City Ward 3 Precinct 1,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,261,170
BARTON,Great Bend City Ward 3 Precinct 2,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,105,180
BARTON,Great Bend City Ward 3 Precinct 2,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,272,180
BARTON,Great Bend City Ward 3 Precinct 3,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,91,00019A
BARTON,Great Bend City Ward 3 Precinct 3,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,334,00019A
BARTON,Great Bend City Ward 3 Precinct 3 Exclave,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,00019B
BARTON,Great Bend City Ward 3 Precinct 3 Exclave,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,00019B
BARTON,Great Bend City Ward 4 Precinct 1,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,48,200
BARTON,Great Bend City Ward 4 Precinct 1,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,153,200
BARTON,Great Bend City Ward 4 Precinct 2,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,55,210
BARTON,Great Bend City Ward 4 Precinct 2,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,108,210
BARTON,Great Bend City Ward 4 Precinct 3,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,24,00022A
BARTON,Great Bend City Ward 4 Precinct 3,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,45,00022A
BARTON,Great Bend City Ward 4 Precinct 3 Exclave A,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,00022B
BARTON,Great Bend City Ward 4 Precinct 3 Exclave A,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,00022B
BARTON,Great Bend City Ward 4 Precinct 3 Exclave B,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,00022C
BARTON,Great Bend City Ward 4 Precinct 3 Exclave B,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,00022C
BARTON,Great Bend City Ward 4 Precinct 3 Exclave C,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,00022D
BARTON,Great Bend City Ward 4 Precinct 3 Exclave C,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,00022D
BARTON,Great Bend City Ward 4 Precinct 3 Exclave D1,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,00022E
BARTON,Great Bend City Ward 4 Precinct 3 Exclave D1,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,00022E
BARTON,Great Bend City Ward 4 Precinct 3 Exclave D2,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,00022F
BARTON,Great Bend City Ward 4 Precinct 3 Exclave D2,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,00022F
BARTON,Great Bend Township Part A,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,81,00023A
BARTON,Great Bend Township Part A,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,397,00023A
BARTON,Great Bend Township Part B,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,10,00023B
BARTON,Great Bend Township Part B,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,76,00023B
BARTON,Great Bend Township,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,00023C
BARTON,Great Bend Township,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,0,00023C
BARTON,Hoisington Ward 1,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,48,240
BARTON,Hoisington Ward 1,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,163,240
BARTON,Hoisington Ward 2,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,42,250
BARTON,Hoisington Ward 2,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,204,250
BARTON,Hoisington Ward 3,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,46,260
BARTON,Hoisington Ward 3,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,156,260
BARTON,Hoisington Ward 4,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,21,00027A
BARTON,Hoisington Ward 4,Commissioner of Insurance,"Schmidt, Vicki  ",Republican,168,00027A
BARTON,Hoisington Ward 4 Exclave,Commissioner of Insurance,"McLaughlin, Nathaniel  ",Democratic,0,00027B
