County,Precinct,Race,Candidate,Party,Votes,VTD
ALLEN,Humboldt Township Split,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,0,00006C
ALLEN,Humboldt Township Split,Governor / Lt. Governor,"Kobach, Kris  ",Republican,0,00006C
ALLEN,Humboldt Ward 1,Governor / Lt. Governor,"Kloos, Rick  ",independent,4,000070
ALLEN,Humboldt Ward 1,Governor / Lt. Governor,"Orman, Greg  ",independent,22,000070
ALLEN,Humboldt Ward 1,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,135,000070
ALLEN,Humboldt Ward 1,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,7,000070
ALLEN,Humboldt Ward 1,Governor / Lt. Governor,"Kobach, Kris  ",Republican,128,000070
ALLEN,Humboldt Ward 2,Governor / Lt. Governor,"Kloos, Rick  ",independent,4,000080
ALLEN,Humboldt Ward 2,Governor / Lt. Governor,"Orman, Greg  ",independent,9,000080
ALLEN,Humboldt Ward 2,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,149,000080
ALLEN,Humboldt Ward 2,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,13,000080
ALLEN,Humboldt Ward 2,Governor / Lt. Governor,"Kobach, Kris  ",Republican,171,000080
ALLEN,Iola Ward 1,Governor / Lt. Governor,"Kloos, Rick  ",independent,5,000090
ALLEN,Iola Ward 1,Governor / Lt. Governor,"Orman, Greg  ",independent,14,000090
ALLEN,Iola Ward 1,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,176,000090
ALLEN,Iola Ward 1,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,6,000090
ALLEN,Iola Ward 1,Governor / Lt. Governor,"Kobach, Kris  ",Republican,162,000090
ALLEN,Iola Ward 2,Governor / Lt. Governor,"Kloos, Rick  ",independent,1,00010A
ALLEN,Iola Ward 2,Governor / Lt. Governor,"Orman, Greg  ",independent,12,00010A
ALLEN,Iola Ward 2,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,176,00010A
ALLEN,Iola Ward 2,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,12,00010A
ALLEN,Iola Ward 2,Governor / Lt. Governor,"Kobach, Kris  ",Republican,275,00010A
ALLEN,Iola Ward 2 Exclave,Governor / Lt. Governor,"Kloos, Rick  ",independent,0,00010B
ALLEN,Iola Ward 2 Exclave,Governor / Lt. Governor,"Orman, Greg  ",independent,0,00010B
ALLEN,Iola Ward 2 Exclave,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,0,00010B
ALLEN,Iola Ward 2 Exclave,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,0,00010B
ALLEN,Iola Ward 2 Exclave,Governor / Lt. Governor,"Kobach, Kris  ",Republican,0,00010B
ALLEN,Iola Ward 3,Governor / Lt. Governor,"Kloos, Rick  ",independent,9,000110
ALLEN,Iola Ward 3,Governor / Lt. Governor,"Orman, Greg  ",independent,15,000110
ALLEN,Iola Ward 3,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,196,000110
ALLEN,Iola Ward 3,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,12,000110
ALLEN,Iola Ward 3,Governor / Lt. Governor,"Kobach, Kris  ",Republican,152,000110
ALLEN,Iola Ward 4,Governor / Lt. Governor,"Kloos, Rick  ",independent,8,000120
ALLEN,Iola Ward 4,Governor / Lt. Governor,"Orman, Greg  ",independent,10,000120
ALLEN,Iola Ward 4,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,180,000120
ALLEN,Iola Ward 4,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,11,000120
ALLEN,Iola Ward 4,Governor / Lt. Governor,"Kobach, Kris  ",Republican,183,000120
ALLEN,Marmaton Township,Governor / Lt. Governor,"Kloos, Rick  ",independent,4,000140
ALLEN,Marmaton Township,Governor / Lt. Governor,"Orman, Greg  ",independent,11,000140
ALLEN,Marmaton Township,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,133,000140
ALLEN,Marmaton Township,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,7,000140
ALLEN,Marmaton Township,Governor / Lt. Governor,"Kobach, Kris  ",Republican,148,000140
ALLEN,North Elsmore,Governor / Lt. Governor,"Kloos, Rick  ",independent,3,000150
ALLEN,North Elsmore,Governor / Lt. Governor,"Orman, Greg  ",independent,6,000150
ALLEN,North Elsmore,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,20,000150
ALLEN,North Elsmore,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,1,000150
ALLEN,North Elsmore,Governor / Lt. Governor,"Kobach, Kris  ",Republican,41,000150
ALLEN,North Iola Part A,Governor / Lt. Governor,"Kloos, Rick  ",independent,2,00016A
ALLEN,North Iola Part A,Governor / Lt. Governor,"Orman, Greg  ",independent,6,00016A
ALLEN,North Iola Part A,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,33,00016A
ALLEN,North Iola Part A,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,7,00016A
ALLEN,North Iola Part A,Governor / Lt. Governor,"Kobach, Kris  ",Republican,68,00016A
ALLEN,North Iola Part A Rural Enclave,Governor / Lt. Governor,"Kloos, Rick  ",independent,0,00016B
ALLEN,North Iola Part A Rural Enclave,Governor / Lt. Governor,"Orman, Greg  ",independent,0,00016B
ALLEN,North Iola Part A Rural Enclave,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,0,00016B
ALLEN,North Iola Part A Rural Enclave,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,0,00016B
ALLEN,North Iola Part A Rural Enclave,Governor / Lt. Governor,"Kobach, Kris  ",Republican,0,00016B
ALLEN,North Iola Part B,Governor / Lt. Governor,"Kloos, Rick  ",independent,0,00016C
ALLEN,North Iola Part B,Governor / Lt. Governor,"Orman, Greg  ",independent,0,00016C
ALLEN,North Iola Part B,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,0,00016C
ALLEN,North Iola Part B,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,0,00016C
ALLEN,North Iola Part B,Governor / Lt. Governor,"Kobach, Kris  ",Republican,0,00016C
ALLEN,Osage Township,Governor / Lt. Governor,"Kloos, Rick  ",independent,0,000170
ALLEN,Osage Township,Governor / Lt. Governor,"Orman, Greg  ",independent,1,000170
ALLEN,Osage Township,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,35,000170
ALLEN,Osage Township,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,3,000170
ALLEN,Osage Township,Governor / Lt. Governor,"Kobach, Kris  ",Republican,55,000170
ALLEN,Salem Township,Governor / Lt. Governor,"Kloos, Rick  ",independent,2,000180
ALLEN,Salem Township,Governor / Lt. Governor,"Orman, Greg  ",independent,5,000180
ALLEN,Salem Township,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,44,000180
ALLEN,Salem Township,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,1,000180
ALLEN,Salem Township,Governor / Lt. Governor,"Kobach, Kris  ",Republican,60,000180
ALLEN,South Elsmore,Governor / Lt. Governor,"Kloos, Rick  ",independent,1,000190
ALLEN,South Elsmore,Governor / Lt. Governor,"Orman, Greg  ",independent,1,000190
ALLEN,South Elsmore,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,22,000190
ALLEN,South Elsmore,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,2,000190
ALLEN,South Elsmore,Governor / Lt. Governor,"Kobach, Kris  ",Republican,36,000190
ALLEN,South Iola,Governor / Lt. Governor,"Kloos, Rick  ",independent,3,00020A
ALLEN,South Iola,Governor / Lt. Governor,"Orman, Greg  ",independent,16,00020A
ALLEN,South Iola,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,84,00020A
ALLEN,South Iola,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,5,00020A
ALLEN,South Iola,Governor / Lt. Governor,"Kobach, Kris  ",Republican,126,00020A
ALLEN,South Iola Enclave,Governor / Lt. Governor,"Kloos, Rick  ",independent,0,00020B
ALLEN,South Iola Enclave,Governor / Lt. Governor,"Orman, Greg  ",independent,0,00020B
ALLEN,South Iola Enclave,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,0,00020B
ALLEN,South Iola Enclave,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,0,00020B
ALLEN,South Iola Enclave,Governor / Lt. Governor,"Kobach, Kris  ",Republican,0,00020B
ALLEN,West Elm,Governor / Lt. Governor,"Kloos, Rick  ",independent,5,000210
ALLEN,West Elm,Governor / Lt. Governor,"Orman, Greg  ",independent,10,000210
ALLEN,West Elm,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,164,000210
ALLEN,West Elm,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,12,000210
ALLEN,West Elm,Governor / Lt. Governor,"Kobach, Kris  ",Republican,231,000210
ALLEN,Logan Township S12,Governor / Lt. Governor,"Kloos, Rick  ",independent,1,120020
ALLEN,Logan Township S12,Governor / Lt. Governor,"Orman, Greg  ",independent,1,120020
ALLEN,Logan Township S12,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,34,120020
ALLEN,Logan Township S12,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,2,120020
ALLEN,Logan Township S12,Governor / Lt. Governor,"Kobach, Kris  ",Republican,53,120020
ALLEN,Logan Township S15,Governor / Lt. Governor,"Kloos, Rick  ",independent,0,120030
ALLEN,Logan Township S15,Governor / Lt. Governor,"Orman, Greg  ",independent,0,120030
ALLEN,Logan Township S15,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,0,120030
ALLEN,Logan Township S15,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,0,120030
ALLEN,Logan Township S15,Governor / Lt. Governor,"Kobach, Kris  ",Republican,0,120030
ANDERSON,Garnett Precinct 1,Governor / Lt. Governor,"Kloos, Rick  ",independent,2,00002A
ANDERSON,Garnett Precinct 1,Governor / Lt. Governor,"Orman, Greg  ",independent,16,00002A
ANDERSON,Garnett Precinct 1,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,157,00002A
ANDERSON,Garnett Precinct 1,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,14,00002A
ANDERSON,Garnett Precinct 1,Governor / Lt. Governor,"Kobach, Kris  ",Republican,216,00002A
ANDERSON,Garnett Precinct 1 Exclave,Governor / Lt. Governor,"Kloos, Rick  ",independent,0,00002B
ANDERSON,Garnett Precinct 1 Exclave,Governor / Lt. Governor,"Orman, Greg  ",independent,0,00002B
ANDERSON,Garnett Precinct 1 Exclave,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,0,00002B
ANDERSON,Garnett Precinct 1 Exclave,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,0,00002B
ANDERSON,Garnett Precinct 1 Exclave,Governor / Lt. Governor,"Kobach, Kris  ",Republican,0,00002B
ANDERSON,Garnett Precinct 2,Governor / Lt. Governor,"Kloos, Rick  ",independent,3,000030
ANDERSON,Garnett Precinct 2,Governor / Lt. Governor,"Orman, Greg  ",independent,20,000030
ANDERSON,Garnett Precinct 2,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,127,000030
ANDERSON,Garnett Precinct 2,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,8,000030
ANDERSON,Garnett Precinct 2,Governor / Lt. Governor,"Kobach, Kris  ",Republican,182,000030
ANDERSON,Garnett Precinct 3,Governor / Lt. Governor,"Kloos, Rick  ",independent,2,000040
ANDERSON,Garnett Precinct 3,Governor / Lt. Governor,"Orman, Greg  ",independent,9,000040
ANDERSON,Garnett Precinct 3,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,100,000040
ANDERSON,Garnett Precinct 3,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,12,000040
ANDERSON,Garnett Precinct 3,Governor / Lt. Governor,"Kobach, Kris  ",Republican,148,000040
ANDERSON,Garnett Precinct 4,Governor / Lt. Governor,"Kloos, Rick  ",independent,0,000050
ANDERSON,Garnett Precinct 4,Governor / Lt. Governor,"Orman, Greg  ",independent,2,000050
ANDERSON,Garnett Precinct 4,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,16,000050
ANDERSON,Garnett Precinct 4,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,1,000050
ANDERSON,Garnett Precinct 4,Governor / Lt. Governor,"Kobach, Kris  ",Republican,32,000050
ANDERSON,Indian Creek Township,Governor / Lt. Governor,"Kloos, Rick  ",independent,0,000080
ANDERSON,Indian Creek Township,Governor / Lt. Governor,"Orman, Greg  ",independent,1,000080
ANDERSON,Indian Creek Township,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,11,000080
ANDERSON,Indian Creek Township,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,0,000080
ANDERSON,Indian Creek Township,Governor / Lt. Governor,"Kobach, Kris  ",Republican,41,000080
ANDERSON,Lincoln Township,Governor / Lt. Governor,"Kloos, Rick  ",independent,1,000110
ANDERSON,Lincoln Township,Governor / Lt. Governor,"Orman, Greg  ",independent,8,000110
ANDERSON,Lincoln Township,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,26,000110
ANDERSON,Lincoln Township,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,0,000110
ANDERSON,Lincoln Township,Governor / Lt. Governor,"Kobach, Kris  ",Republican,54,000110
ANDERSON,Monroe Township,Governor / Lt. Governor,"Kloos, Rick  ",independent,0,00014A
ANDERSON,Monroe Township,Governor / Lt. Governor,"Orman, Greg  ",independent,7,00014A
ANDERSON,Monroe Township,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,51,00014A
ANDERSON,Monroe Township,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,2,00014A
ANDERSON,Monroe Township,Governor / Lt. Governor,"Kobach, Kris  ",Republican,81,00014A
ANDERSON,Putnam Township,Governor / Lt. Governor,"Kloos, Rick  ",independent,0,000170
ANDERSON,Putnam Township,Governor / Lt. Governor,"Orman, Greg  ",independent,3,000170
ANDERSON,Putnam Township,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,57,000170
ANDERSON,Putnam Township,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,0,000170
ANDERSON,Putnam Township,Governor / Lt. Governor,"Kobach, Kris  ",Republican,69,000170
ANDERSON,Reeder Township,Governor / Lt. Governor,"Kloos, Rick  ",independent,3,000180
ANDERSON,Reeder Township,Governor / Lt. Governor,"Orman, Greg  ",independent,2,000180
ANDERSON,Reeder Township,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,18,000180
ANDERSON,Reeder Township,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,1,000180
ANDERSON,Reeder Township,Governor / Lt. Governor,"Kobach, Kris  ",Republican,59,000180
ANDERSON,Washington Township,Governor / Lt. Governor,"Kloos, Rick  ",independent,0,000210
ANDERSON,Washington Township,Governor / Lt. Governor,"Orman, Greg  ",independent,4,000210
ANDERSON,Washington Township,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,30,000210
ANDERSON,Washington Township,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,1,000210
ANDERSON,Washington Township,Governor / Lt. Governor,"Kobach, Kris  ",Republican,73,000210
ANDERSON,Welda Township,Governor / Lt. Governor,"Kloos, Rick  ",independent,2,000220
ANDERSON,Welda Township,Governor / Lt. Governor,"Orman, Greg  ",independent,4,000220
ANDERSON,Welda Township,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,49,000220
ANDERSON,Welda Township,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,1,000220
ANDERSON,Welda Township,Governor / Lt. Governor,"Kobach, Kris  ",Republican,65,000220
ANDERSON,Lone Elm Township,Governor / Lt. Governor,"Kloos, Rick  ",independent,2,130010
ANDERSON,Lone Elm Township,Governor / Lt. Governor,"Orman, Greg  ",independent,4,130010
ANDERSON,Lone Elm Township,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,22,130010
ANDERSON,Lone Elm Township,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,0,130010
ANDERSON,Lone Elm Township,Governor / Lt. Governor,"Kobach, Kris  ",Republican,63,130010
ANDERSON,Ozark Township,Governor / Lt. Governor,"Kloos, Rick  ",independent,1,130020
ANDERSON,Ozark Township,Governor / Lt. Governor,"Orman, Greg  ",independent,13,130020
ANDERSON,Ozark Township,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,62,130020
ANDERSON,Ozark Township,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,5,130020
ANDERSON,Ozark Township,Governor / Lt. Governor,"Kobach, Kris  ",Republican,131,130020
ANDERSON,Rich Township,Governor / Lt. Governor,"Kloos, Rick  ",independent,1,130030
ANDERSON,Rich Township,Governor / Lt. Governor,"Orman, Greg  ",independent,4,130030
ANDERSON,Rich Township,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,41,130030
ANDERSON,Rich Township,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,2,130030
ANDERSON,Rich Township,Governor / Lt. Governor,"Kobach, Kris  ",Republican,81,130030
ANDERSON,Walker Township,Governor / Lt. Governor,"Kloos, Rick  ",independent,6,130040
ANDERSON,Walker Township,Governor / Lt. Governor,"Orman, Greg  ",independent,16,130040
ANDERSON,Walker Township,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,101,130040
ANDERSON,Walker Township,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,8,130040
ANDERSON,Walker Township,Governor / Lt. Governor,"Kobach, Kris  ",Republican,113,130040
ANDERSON,Westphalia Township,Governor / Lt. Governor,"Kloos, Rick  ",independent,0,130050
ANDERSON,Westphalia Township,Governor / Lt. Governor,"Orman, Greg  ",independent,3,130050
ANDERSON,Westphalia Township,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,42,130050
ANDERSON,Westphalia Township,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,6,130050
ANDERSON,Westphalia Township,Governor / Lt. Governor,"Kobach, Kris  ",Republican,71,130050
ANDERSON,Jackson Township,Governor / Lt. Governor,"Kloos, Rick  ",independent,0,140010
ANDERSON,Jackson Township,Governor / Lt. Governor,"Orman, Greg  ",independent,11,140010
ANDERSON,Jackson Township,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,47,140010
ANDERSON,Jackson Township,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,1,140010
ANDERSON,Jackson Township,Governor / Lt. Governor,"Kobach, Kris  ",Republican,117,140010
ATCHISON,Atchison Precinct 1,Governor / Lt. Governor,"Kloos, Rick  ",independent,1,000010
ATCHISON,Atchison Precinct 1,Governor / Lt. Governor,"Orman, Greg  ",independent,7,000010
ATCHISON,Atchison Precinct 1,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,78,000010
ATCHISON,Atchison Precinct 1,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,13,000010
ATCHISON,Atchison Precinct 1,Governor / Lt. Governor,"Kobach, Kris  ",Republican,83,000010
ATCHISON,Atchison Precinct 2 East,Governor / Lt. Governor,"Kloos, Rick  ",independent,4,000020
ATCHISON,Atchison Precinct 2 East,Governor / Lt. Governor,"Orman, Greg  ",independent,6,000020
ATCHISON,Atchison Precinct 2 East,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,114,000020
ATCHISON,Atchison Precinct 2 East,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,4,000020
ATCHISON,Atchison Precinct 2 East,Governor / Lt. Governor,"Kobach, Kris  ",Republican,112,000020
ATCHISON,Atchison Precinct 2 West,Governor / Lt. Governor,"Kloos, Rick  ",independent,3,000030
ATCHISON,Atchison Precinct 2 West,Governor / Lt. Governor,"Orman, Greg  ",independent,13,000030
ATCHISON,Atchison Precinct 2 West,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,111,000030
ATCHISON,Atchison Precinct 2 West,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,5,000030
ATCHISON,Atchison Precinct 2 West,Governor / Lt. Governor,"Kobach, Kris  ",Republican,101,000030
ATCHISON,Atchison Precinct 3 East,Governor / Lt. Governor,"Kloos, Rick  ",independent,4,000040
ATCHISON,Atchison Precinct 3 East,Governor / Lt. Governor,"Orman, Greg  ",independent,20,000040
ATCHISON,Atchison Precinct 3 East,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,213,000040
ATCHISON,Atchison Precinct 3 East,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,11,000040
ATCHISON,Atchison Precinct 3 East,Governor / Lt. Governor,"Kobach, Kris  ",Republican,211,000040
ATCHISON,Atchison Precinct 3 West,Governor / Lt. Governor,"Kloos, Rick  ",independent,2,00005A
ATCHISON,Atchison Precinct 3 West,Governor / Lt. Governor,"Orman, Greg  ",independent,32,00005A
ATCHISON,Atchison Precinct 3 West,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,348,00005A
ATCHISON,Atchison Precinct 3 West,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,25,00005A
ATCHISON,Atchison Precinct 3 West,Governor / Lt. Governor,"Kobach, Kris  ",Republican,292,00005A
ATCHISON,Atchison Precinct 4,Governor / Lt. Governor,"Kloos, Rick  ",independent,0,00006A
ATCHISON,Atchison Precinct 4,Governor / Lt. Governor,"Orman, Greg  ",independent,12,00006A
ATCHISON,Atchison Precinct 4,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,242,00006A
ATCHISON,Atchison Precinct 4,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,8,00006A
ATCHISON,Atchison Precinct 4,Governor / Lt. Governor,"Kobach, Kris  ",Republican,127,00006A
ATCHISON,Atchison Precinct 4 Exclave A,Governor / Lt. Governor,"Kloos, Rick  ",independent,0,00006B
ATCHISON,Atchison Precinct 4 Exclave A,Governor / Lt. Governor,"Orman, Greg  ",independent,0,00006B
ATCHISON,Atchison Precinct 4 Exclave A,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,0,00006B
ATCHISON,Atchison Precinct 4 Exclave A,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,0,00006B
ATCHISON,Atchison Precinct 4 Exclave A,Governor / Lt. Governor,"Kobach, Kris  ",Republican,0,00006B
ATCHISON,Atchison Precinct 4 Exclave B,Governor / Lt. Governor,"Kloos, Rick  ",independent,0,00006C
ATCHISON,Atchison Precinct 4 Exclave B,Governor / Lt. Governor,"Orman, Greg  ",independent,0,00006C
ATCHISON,Atchison Precinct 4 Exclave B,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,0,00006C
ATCHISON,Atchison Precinct 4 Exclave B,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,0,00006C
ATCHISON,Atchison Precinct 4 Exclave B,Governor / Lt. Governor,"Kobach, Kris  ",Republican,0,00006C
ATCHISON,Atchison Precinct 5 North,Governor / Lt. Governor,"Kloos, Rick  ",independent,3,00007A
ATCHISON,Atchison Precinct 5 North,Governor / Lt. Governor,"Orman, Greg  ",independent,26,00007A
ATCHISON,Atchison Precinct 5 North,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,255,00007A
ATCHISON,Atchison Precinct 5 North,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,22,00007A
ATCHISON,Atchison Precinct 5 North,Governor / Lt. Governor,"Kobach, Kris  ",Republican,164,00007A
ATCHISON,Atchison Precinct 5 North Exclave A,Governor / Lt. Governor,"Kloos, Rick  ",independent,0,00007B
ATCHISON,Atchison Precinct 5 North Exclave A,Governor / Lt. Governor,"Orman, Greg  ",independent,0,00007B
ATCHISON,Atchison Precinct 5 North Exclave A,Governor / Lt. Governor,"Kelly, Laura  ",Democratic,0,00007B
ATCHISON,Atchison Precinct 5 North Exclave A,Governor / Lt. Governor,"Caldwell, Jeff  ",Libertarian,0,00007B
ATCHISON,Atchison Precinct 5 North Exclave A,Governor / Lt. Governor,"Kobach, Kris  ",Republican,0,00007B
